UF;COD. UF;COD. MUNIC;NOME DO MUNICiPIO;populacao
RS;43;18457;Sao Jose das Missoes;2.345
RS;43;18465;Sao Jose do Herval;1.883
RS;43;18481;Sao Jose do Hortencio;4.667
RS;43;18499;Sao Jose do Inhacora;2.596
RS;43;18507;Sao Jose do Norte;25.491
RS;43;18606;Sao Jose do Ouro;6.847
RS;43;18614;Sao Jose do Sul;2.676
RS;43;18622;Sao Jose dos Ausentes;3.128
RS;43;18705;Sao Leopoldo;216.964
RS;43;18804;Sao Lourenco do Sul;41.756
RS;43;18903;Sao Luiz Gonzaga;34.690
RS;43;19000;Sao Marcos;21.027
RS;43;19109;Sao Martinho;5.479
RS;43;19125;Sao Martinho da Serra;2.919
RS;43;19158;Sao Miguel das Missoes;6.986
RS;43;19208;Sao Nicolau;5.114
RS;43;19307;Sao Paulo das Missoes;5.837
RS;43;19356;Sao Pedro da Serra;3.818
RS;43;19364;Sao Pedro das Missoes;1.753
RS;43;19372;Sao Pedro do Butia;3.069
RS;43;19406;Sao Pedro do Sul;15.535
RS;43;19505;Sao Sebastiao do Cai;26.300
RS;43;19604;Sao Sepe;21.189
RS;43;19703;Sao Valentim;3.262
RS;43;19711;Sao Valentim do Sul;2.029
RS;43;19737;Sao Valerio do Sul;2.547
RS;43;19752;Sao Vendelino;2.259
RS;43;19802;Sao Vicente do Sul;8.154
RS;43;19901;Sapiranga;75.613
RS;43;20008;Sapucaia do Sul;130.554
RS;43;20107;Sarandi;22.693
RS;43;20206;Seberi;11.932
RS;43;20230;Sede Nova;2.712
RS;43;20263;Segredo;6.046
RS;43;20305;Selbach;5.108
RS;43;20321;Senador Salgado Filho;2.671
RS;43;20354;Sentinela do Sul;5.221
RS;43;20404;Serafina Correa;16.839
RS;43;20453;Serio;1.941
RS;43;20503;Sertao;6.512
RS;43;20552;Sertao Santana;6.062
RS;43;20578;Sete de Setembro;1.824
RS;43;20602;Severiano de Almeida;3.827
RS;43;20651;Silveira Martins;2.070
RS;43;20677;Sinimbu;8.578
RS;43;20701;Sobradinho;14.209
RS;43;20800;Soledade;30.060
RS;43;20859;Tabai;4.552
RS;43;20909;Tapejara;24.539
RS;43;21006;Tapera;10.570
RS;43;21105;Tapes;14.547
RS;43;21204;Taquara;53.164
RS;43;21303;Taquari;25.004
RS;43;21329;Taquarucu do Sul;3.087
RS;43;21352;Tavares;5.554
RS;43;21402;Tenente Portela;14.494
RS;43;21436;Terra de Areia;11.122
RS;43;21451;Teutonia;32.776
RS;43;21469;Tio Hugo;3.422
RS;43;21477;Tiradentes do Sul;5.132
RS;43;21493;Toropi;2.546
RS;43;21501;Torres;41.709
RS;43;21600;Tramandai;51.872
RS;43;21626;Travesseiro;2.123
RS;43;21634;Tres Arroios;2.589
RS;43;21667;Tres Cachoeiras;11.551
RS;43;21709;Tres Coroas;25.344
RS;43;21808;Tres de Maio;25.006
RS;43;21832;Tres Forquilhas;3.139
RS;43;21857;Tres Palmeiras;4.707
RS;43;21907;Tres Passos;25.467
RS;43;21956;Trindade do Sul;7.065
RS;43;22004;Triunfo;32.859
RS;43;22103;Tucunduva;5.512
RS;43;22152;Tunas;3.685
RS;43;22186;Tupanci do Sul;1.371
RS;43;22202;Tupancireta;19.997
RS;43;22251;Tupandi;4.981
RS;43;22301;Tuparendi;8.342
RS;43;22327;Turucu;3.410
RS;43;22343;Ubiretama;1.994
RS;43;22350;Uniao da Serra;1.171
RS;43;22376;Unistalda;2.180
RS;43;22400;Uruguaiana;115.100
RS;43;22509;Vacaria;64.033
RS;43;22525;Vale Verde;3.137
RS;43;22533;Vale do Sol;9.907
RS;43;22541;Vale Real;6.152
RS;43;22558;Vanini;2.004
RS;43;22608;Venancio Aires;68.420
RS;43;22707;Vera Cruz;26.702
RS;43;22806;Veranopolis;23.878
RS;43;22855;Vespasiano Correa;1.821
RS;43;22905;Viadutos;4.767
RS;43;23002;Viamao;223.679
RS;43;23101;Vicente Dutra;4.660
RS;43;23200;Victor Graeff;2.685
RS;43;23309;Vila Flores;3.608
RS;43;23358;Vila Langaro;2.118
RS;43;23408;Vila Maria;4.425
RS;43;23457;Vila Nova do Sul;3.629
RS;43;23507;Vista Alegre;2.655
RS;43;23606;Vista Alegre do Prata;1.608
RS;43;23705;Vista Gaucha;2.785
RS;43;23754;Vitoria das Missoes;3.266
RS;43;23770;Westfalia;3.096
RS;43;23804;Xangri-la;16.178
MS;50;203;agua Clara;17.072
MS;50;252;Alcinopolis;4.670
MS;50;609;Amambai;38.251
MS;50;708;Anastacio;23.338
MS;50;807;Anaurilandia;7.805
MS;50;856;Angelica;10.663
MS;50;906;Antonio Joao;8.796
MS;50;1003;Aparecida do Taboado;27.862
MS;50;1102;Aquidauana;44.437
MS;50;1243;Aral Moreira;10.670
MS;50;1508;Bandeirantes;7.925
MS;50;1904;Bataguassu;23.837
MS;50;2001;Bataypora;11.231
MS;50;2100;Bela Vista;23.594
MS;50;2159;Bodoquena;8.944
MS;50;2209;Bonito;25.185
MS;50;2308;Brasilandia;11.634
MS;50;2407;Caarapo;33.471
MS;50;2605;Camapua;12.428
MS;50;2704;Campo Grande;942.140
MS;50;2803;Caracol;5.281
MS;50;2902;Cassilandia;20.951
MS;50;2951;Chapadao do Sul;30.497
MS;50;3108;Corguinho;6.025
MS;50;3157;Coronel Sapucaia;13.228
MS;50;3207;Corumba;94.874
MS;50;3256;Costa Rica;26.187
MS;50;3306;Coxim;32.302
MS;50;3454;Deodapolis;13.454
MS;50;3488;Dois Irmaos do Buriti;11.134
MS;50;3504;Douradina;5.800
MS;50;3702;Dourados;261.019
MS;50;3751;Eldorado;12.107
MS;50;3801;Fatima do Sul;20.381
MS;50;3900;Figueirao;3.520
MS;50;4007;Gloria de Dourados;9.998
MS;50;4106;Guia Lopes da Laguna;9.912
MS;50;4304;Iguatemi;13.808
MS;50;4403;Inocencia;8.424
MS;50;4502;Itapora;23.818
MS;50;4601;Itaquirai;19.453
MS;50;4700;Ivinhema;29.890
MS;50;4809;Japora;7.966
MS;50;4908;Jaraguari;8.819
MS;50;5004;Jardim;26.214
MS;50;5103;Jatei;3.315
MS;50;5152;Juti;6.988
MS;50;5202;Ladario;20.995
MS;50;5251;Laguna Carapa;7.090
MS;50;5400;Maracaju;43.247
MS;50;5608;Miranda;24.553
MS;50;5681;Mundo Novo;18.738
MS;50;5707;Navirai;50.868
MS;50;5806;Nioaque;15.255
MS;50;6002;Nova Alvorada do Sul;21.476
MS;50;6200;Nova Andradina;52.221
MS;50;6259;Novo Horizonte do Sul;5.278
MS;50;6275;Paraiso das aguas;5.360
MS;50;6309;Paranaiba;40.713
MS;50;6358;Paranhos;12.926
MS;50;6408;Pedro Gomes;6.842
MS;50;6606;Ponta Pora;90.756
MS;50;6903;Porto Murtinho;12.625
MS;50;7109;Ribas do Rio Pardo;23.085
MS;50;7208;Rio Brilhante;38.362
MS;50;7307;Rio Negro;4.691
MS;50;7406;Rio Verde de Mato Grosso;19.810
MS;50;7505;Rochedo;5.340
MS;50;7554;Santa Rita do Pardo;7.293
MS;50;7695;Sao Gabriel do Oeste;31.846
MS;50;7703;Sete Quedas;10.994
MS;50;7802;Selviria;8.000
MS;50;7901;Sidrolandia;51.075
MS;50;7935;Sonora;14.345
MS;50;7950;Tacuru;10.749
MS;50;7976;Taquarussu;3.634
MS;50;8008;Terenos;17.342
MS;50;8305;Tres Lagoas;132.651
MS;50;8404;Vicentina;6.264
MT;51;102;Acorizal;5.509
MT;51;201;agua Boa;30.795
MT;51;250;Alta Floresta;56.461
MT;51;300;Alto Araguaia;15.358
MT;51;359;Alto Boa Vista;6.551
MT;51;409;Alto Garcas;11.786
MT;51;508;Alto Paraguai;11.178
MT;51;607;Alto Taquari;10.729
MT;51;805;Apiacas;9.367
MT;51;1001;Araguaiana;3.689
MT;51;1209;Araguainha;998
MT;51;1258;Araputanga;13.538
MT;51;1308;Arenapolis;10.484
MT;51;1407;Aripuana;24.499
MT;51;1605;Barao de Melgaco;7.247
MT;51;1704;Barra do Bugres;27.586
MT;51;1803;Barra do Garcas;68.975
MT;51;1852;Bom Jesus do Araguaia;7.671
MT;51;1902;Brasnorte;18.407
MT;51;2504;Caceres;92.639
MT;51;2603;Campinapolis;15.203
MT;51;2637;Campo Novo do Parecis;43.785
MT;51;2678;Campo Verde;46.741
MT;51;2686;Campos de Julio;9.039
MT;51;2694;Canabrava do Norte;4.463
MT;51;2702;Canarana;25.907
MT;51;2793;Carlinda;10.138
MT;51;2850;Castanheira;8.863
MT;51;3007;Chapada dos Guimaraes;19.728
MT;51;3056;Claudia;12.118
MT;51;3106;Cocalinho;6.331
MT;51;3205;Colider;30.768
MT;51;3254;Colniza;28.840
MT;51;3304;Comodoro;20.283
MT;51;3353;Confresa;35.514
MT;51;3361;Conquista D'Oeste;3.687
MT;51;3379;Cotriguacu;10.735
MT;51;3403;Cuiaba;694.244
MT;51;3437;Curvelandia;4.880
MT;51;3452;Denise;7.003
MT;51;3502;Diamantino;22.284
MT;51;3601;Dom Aquino;8.515
MT;51;3700;Feliz Natal;10.551
MT;51;3809;Figueiropolis D'Oeste;3.159
MT;51;3858;Gaucha do Norte;7.886
MT;51;3908;General Carneiro;5.200
MT;51;3957;Gloria D'Oeste;3.247
MT;51;4104;Guaranta do Norte;36.190
MT;51;4203;Guiratinga;12.122
MT;51;4500;Indiavai;1.918
MT;51;4526;Ipiranga do Norte;7.772
MT;51;4542;Itanhanga;6.723
MT;51;4559;Itauba;5.273
MT;51;4609;Itiquira;11.856
MT;51;4807;Jaciara;26.713
MT;51;4906;Jangada;7.237
MT;51;5002;Jauru;8.323
MT;51;5101;Juara;37.369
MT;51;5150;Juina;49.530
MT;51;5176;Juruena;9.635
MT;51;5200;Juscimeira;10.526
MT;51;5234;Lambari D'Oeste;5.860
MT;51;5259;Lucas do Rio Verde;83.770
MT;51;5309;Luciara;2.163
MT;51;5507;Vila Bela da Santissima Trindade;17.435
MT;51;5580;Marcelandia;13.412
MT;51;5606;Matupa;21.238
MT;51;5622;Mirassol d'Oeste;28.023
MT;51;5903;Nobres;17.118
MT;51;6000;Nortelandia;5.817
MT;51;6109;Nossa Senhora do Livramento;12.455
MT;51;6158;Nova Bandeirantes;12.365
MT;51;6174;Nova Nazare;4.188
MT;51;6182;Nova Lacerda;6.432
MT;51;6190;Nova Santa Helena;4.281
MT;51;6208;Nova Brasilandia;3.691
MT;51;6216;Nova Canaa do Norte;13.791
MT;51;6224;Nova Mutum;58.832
MT;51;6232;Nova Olimpia;16.147
MT;51;6240;Nova Ubirata;12.936
MT;51;6257;Nova Xavantina;26.467
MT;51;6265;Novo Mundo;7.383
MT;51;6273;Novo Horizonte do Norte;4.391
MT;51;6281;Novo Sao Joaquim;7.155
MT;51;6299;Paranaita;13.211
MT;51;6307;Paranatinga;26.908
MT;51;6315;Novo Santo Antonio;2.106
MT;51;6372;Pedra Preta;19.559
MT;51;6422;Peixoto de Azevedo;34.493
MT;51;6455;Planalto da Serra;3.164
MT;51;6505;Pocone;30.278
MT;51;6653;Pontal do Araguaia;7.554
MT;51;6703;Ponte Branca;1.887
MT;51;6752;Pontes e Lacerda;55.050
MT;51;6778;Porto Alegre do Norte;10.752
MT;51;6802;Porto dos Gauchos;6.325
MT;51;6828;Porto Esperidiao;10.781
MT;51;6851;Porto Estrela;3.208
MT;51;7008;Poxoreu;20.970
MT;51;7040;Primavera do Leste;93.263
MT;51;7065;Querencia;29.280
MT;51;7107;Sao Jose dos Quatro Marcos;16.979
MT;51;7156;Reserva do Cabacal;2.046
MT;51;7180;Ribeirao Cascalheira;9.959
MT;51;7198;Ribeiraozinho;2.484
MT;51;7206;Rio Branco;4.721
MT;51;7248;Santa Carmem;5.427
MT;51;7263;Santo Afonso;2.731
MT;51;7297;Sao Jose do Povo;2.781
MT;51;7305;Sao Jose do Rio Claro;14.950
MT;51;7354;Sao Jose do Xingu;7.039
MT;51;7404;Sao Pedro da Cipa;4.122
MT;51;7578;Rondolandia;3.423
MT;51;7602;Rondonopolis;253.388
MT;51;7701;Rosario Oeste;16.127
MT;51;7743;Santa Cruz do Xingu;2.340
MT;51;7750;Salto do Ceu;4.401
MT;51;7768;Santa Rita do Trivelato;3.371
MT;51;7776;Santa Terezinha;7.591
MT;51;7792;Santo Antonio do Leste;4.340
MT;51;7800;Santo Antonio do Leverger;13.739
MT;51;7859;Sao Felix do Araguaia;11.384
MT;51;7875;Sapezal;29.240
MT;51;7883;Serra Nova Dourada;1.792
MT;51;7909;Sinop;199.698
MT;51;7925;Sorriso;117.605
MT;51;7941;Tabapora;11.280
MT;51;7958;Tangara da Serra;100.784
MT;51;8006;Tapurah;15.030
MT;51;8055;Terra Nova do Norte;10.760
MT;51;8105;Tesouro;3.119
MT;51;8204;Torixoreu;3.926
MT;51;8303;Uniao do Sul;3.947
MT;51;8352;Vale de Sao Domingos;2.754
MT;51;8402;Varzea Grande;315.711
MT;51;8501;Vera;13.876
MT;51;8600;Vila Rica;20.077
MT;51;8808;Nova Guarita;5.027
MT;51;8857;Nova Marilandia;3.624
MT;51;8907;Nova Maringa;5.810
MT;51;8956;Nova Monte Verde;8.931
GO;52;50;Abadia de Goias;19.141
GO;52;100;Abadiania;15.498
GO;52;134;Acreuna;20.506
GO;52;159;Adelandia;2.393
GO;52;175;agua Fria de Goias;5.546
GO;52;209;agua Limpa;1.853
GO;52;258;aguas Lindas de Goias;208.892
GO;52;308;Alexania;28.690
GO;52;506;Aloandia;1.891
GO;52;555;Alto Horizonte;6.061
GO;52;605;Alto Paraiso de Goias;10.414
GO;52;803;Alvorada do Norte;8.412
GO;52;829;Amaralina;3.796
GO;52;852;Americano do Brasil;4.937
GO;52;902;Amorinopolis;2.982
GO;52;1108;Anapolis;393.417
GO;52;1207;Anhanguera;927
GO;52;1306;Anicuns;19.762
GO;52;1405;Aparecida de Goiania;500.760
GO;52;1454;Aparecida do Rio Doce;2.918
GO;52;1504;Apore;4.067
GO;52;1603;Aracu;3.859
GO;52;1702;Aragarcas;18.096
GO;52;1801;Aragoiania;11.614
GO;52;2155;Araguapaz;6.986
GO;52;2353;Arenopolis;2.964
GO;52;2502;Aruana;8.139
GO;52;2601;Aurilandia;3.390
GO;52;2809;Avelinopolis;2.470
GO;52;3104;Baliza;3.342
GO;52;3203;Barro Alto;11.252
GO;52;3302;Bela Vista de Goias;33.912
GO;52;3401;Bom Jardim de Goias;7.676
GO;52;3500;Bom Jesus de Goias;22.320
GO;52;3559;Bonfinopolis;10.300
GO;52;3575;Bonopolis;3.171
GO;52;3609;Brazabrantes;3.981
GO;52;3807;Britania;6.008
GO;52;3906;Buriti Alegre;10.892
GO;52;3939;Buriti de Goias;2.720
GO;52;3962;Buritinopolis;3.110
GO;52;4003;Cabeceiras;7.342
GO;52;4102;Cachoeira Alta;12.488
GO;52;4201;Cachoeira de Goias;1.384
GO;52;4250;Cachoeira Dourada;7.566
GO;52;4300;Cacu;15.049
GO;52;4409;Caiaponia;17.108
GO;52;4508;Caldas Novas;93.483
GO;52;4557;Caldazinha;4.450
GO;52;4607;Campestre de Goias;3.735
GO;52;4656;Campinacu;3.707
GO;52;4706;Campinorte;13.016
GO;52;4805;Campo Alegre de Goias;7.424
GO;52;4854;Campo Limpo de Goias;8.081
GO;52;4904;Campos Belos;18.357
GO;52;4953;Campos Verdes;4.446
GO;52;5000;Carmo do Rio Verde;9.484
GO;52;5059;Castelandia;2.978
GO;52;5109;Catalao;110.612
GO;52;5208;Caturai;5.259
GO;52;5307;Cavalcante;10.991
GO;52;5406;Ceres;21.633
GO;52;5455;Cezarina;7.722
GO;52;5471;Chapadao do Ceu;13.250
GO;52;5497;Cidade Ocidental;84.581
GO;52;5513;Cocalzinho de Goias;24.018
GO;52;5521;Colinas do Sul;3.967
GO;52;5703;Corrego do Ouro;2.424
GO;52;5802;Corumba de Goias;9.801
GO;52;5901;Corumbaiba;8.739
GO;52;6206;Cristalina;58.940
GO;52;6305;Cristianopolis;3.682
GO;52;6404;Crixas;20.227
GO;52;6503;Crominia;3.926
GO;52;6602;Cumari;2.915
GO;52;6701;Damianopolis;3.790
GO;52;6800;Damolandia;2.724
GO;52;6909;Davinopolis;1.798
GO;52;7105;Diorama;2.071
GO;52;7253;Doverlandia;6.853
GO;52;7352;Edealina;3.900
GO;52;7402;Edeia;12.666
GO;52;7501;Estrela do Norte;3.186
GO;52;7535;Faina;7.054
GO;52;7600;Fazenda Nova;5.871
GO;52;7808;Firminopolis;9.904
GO;52;7907;Flores de Goias;11.627
GO;52;8004;Formosa;112.542
GO;52;8103;Formoso;4.658
GO;52;8152;Gameleira de Goias;3.450
GO;52;8301;Divinopolis de Goias;4.441
GO;52;8400;Goianapolis;14.036
GO;52;8509;Goiandira;5.023
GO;52;8608;Goianesia;73.201
GO;52;8707;Goiania;1.414.483
GO;52;8806;Goianira;69.511
GO;52;8905;Goias;23.485
GO;52;9101;Goiatuba;36.936
GO;52;9150;Gouvelandia;5.127
GO;52;9200;Guapo;17.463
GO;52;9291;Guaraita;2.169
GO;52;9408;Guarani de Goias;4.024
GO;52;9457;Guarinos;2.167
GO;52;9606;Heitorai;3.146
GO;52;9705;Hidrolandia;27.530
GO;52;9804;Hidrolina;4.848
GO;52;9903;Iaciara;11.462
GO;52;9937;Inaciolandia;5.958
GO;52;9952;Indiara;16.829
GO;52;10000;Inhumas;53.315
GO;52;10109;Ipameri;24.617
GO;52;10158;Ipiranga de Goias;2.907
GO;52;10208;Ipora;35.284
GO;52;10307;Israelandia;2.543
GO;52;10406;Itaberai;47.016
GO;52;10562;Itaguari;4.939
GO;52;10604;Itaguaru;4.906
GO;52;10802;Itaja;4.468
GO;52;10901;Itapaci;21.547
GO;52;11008;Itapirapua;7.987
GO;52;11206;Itapuranga;28.522
GO;52;11305;Itaruma;7.029
GO;52;11404;Itaucu;8.693
GO;52;11503;Itumbiara;113.838
GO;52;11602;Ivolandia;2.664
GO;52;11701;Jandaia;6.273
GO;52;11800;Jaragua;43.928
GO;52;11909;Jatai;104.656
GO;52;12006;Jaupaci;2.934
GO;52;12055;Jesupolis;2.113
GO;52;12105;Joviania;7.164
GO;52;12204;Jussara;19.582
GO;52;12253;Lagoa Santa;1.568
GO;52;12303;Leopoldo de Bulhoes;8.777
GO;52;12501;Luziania;196.416
GO;52;12600;Mairipotaba;2.476
GO;52;12709;Mambai;8.144
GO;52;12808;Mara Rosa;10.705
GO;52;12907;Marzagao;2.764
GO;52;12956;Matrincha;4.042
GO;52;13004;Maurilandia;9.684
GO;52;13053;Mimoso de Goias;2.572
GO;52;13087;Minacu;26.994
GO;52;13103;Mineiros;71.108
GO;52;13400;Moipora;1.701
GO;52;13509;Monte Alegre de Goias;6.643
GO;52;13707;Montes Claros de Goias;9.530
GO;52;13756;Montividiu;12.716
GO;52;13772;Montividiu do Norte;3.647
GO;52;13806;Morrinhos;49.965
GO;52;13855;Morro Agudo de Goias;2.440
GO;52;13905;Mossamedes;4.791
GO;52;14002;Mozarlandia;15.284
GO;52;14051;Mundo Novo;6.273
GO;52;14101;Mutunopolis;3.574
GO;52;14408;Nazario;9.247
GO;52;14507;Neropolis;33.898
GO;52;14606;Niquelandia;35.609
GO;52;14705;Nova America;2.331
GO;52;14804;Nova Aurora;2.103
GO;52;14838;Nova Crixas;13.325
GO;52;14861;Nova Gloria;8.307
GO;52;14879;Nova Iguacu de Goias;3.010
GO;52;14903;Nova Roma;3.076
GO;52;15009;Nova Veneza;9.152
GO;52;15207;Novo Brasil;3.605
GO;52;15231;Novo Gama;97.976
GO;52;15256;Novo Planalto;3.698
GO;52;15306;Orizona;16.127
GO;52;15405;Ouro Verde de Goias;4.060
GO;52;15504;Ouvidor;7.192
GO;52;15603;Padre Bernardo;34.314
GO;52;15652;Palestina de Goias;3.505
GO;52;15702;Palmeiras de Goias;32.004
GO;52;15801;Palmelo;2.293
GO;52;15900;Palminopolis;3.848
GO;52;16007;Panama;2.968
GO;52;16304;Paranaiguara;9.497
GO;52;16403;Parauna;10.383
GO;52;16452;Perolandia;3.175
GO;52;16809;Petrolina de Goias;8.854
GO;52;16908;Pilar de Goias;2.332
GO;52;17104;Piracanjuba;23.771
GO;52;17203;Piranhas;11.532
GO;52;17302;Pirenopolis;26.598
GO;52;17401;Pires do Rio;33.193
GO;52;17609;Planaltina;108.846
GO;52;17708;Pontalina;18.843
GO;52;18003;Porangatu;44.061
GO;52;18052;Porteirao;4.085
GO;52;18102;Portelandia;3.322
GO;52;18300;Posse;34.450
GO;52;18391;Professor Jamil;3.325
GO;52;18508;Quirinopolis;50.540
GO;52;18607;Rialma;12.054
GO;52;18706;Rianapolis;3.972
GO;52;18789;Rio Quente;3.967
GO;52;18805;Rio Verde;214.607
GO;52;18904;Rubiataba;19.803
GO;52;19001;Sanclerlandia;8.300
GO;52;19100;Santa Barbara de Goias;6.182
GO;52;19209;Santa Cruz de Goias;3.107
GO;52;19258;Santa Fe de Goias;4.985
GO;52;19308;Santa Helena de Goias;37.193
GO;52;19357;Santa Isabel;3.510
GO;52;19407;Santa Rita do Araguaia;7.239
GO;52;19456;Santa Rita do Novo Destino;2.948
GO;52;19506;Santa Rosa de Goias;2.810
GO;52;19605;Santa Tereza de Goias;3.322
GO;52;19704;Santa Terezinha de Goias;10.370
GO;52;19712;Santo Antonio da Barra;4.287
GO;52;19738;Santo Antonio de Goias;7.448
GO;52;19753;Santo Antonio do Descoberto;68.654
GO;52;19803;Sao Domingos;9.710
GO;52;19902;Sao Francisco de Goias;6.379
GO;52;20009;Sao Joao d'Alianca;11.275
GO;52;20058;Sao Joao da Parauna;1.898
GO;52;20108;Sao Luis de Montes Belos;33.279
GO;52;20157;Sao Luiz do Norte;4.947
GO;52;20207;Sao Miguel do Araguaia;22.738
GO;52;20264;Sao Miguel do Passa Quatro;4.234
GO;52;20280;Sao Patricio;2.138
GO;52;20405;Sao Simao;17.619
GO;52;20454;Senador Canedo;153.522
GO;52;20504;Serranopolis;8.295
GO;52;20603;Silvania;22.230
GO;52;20686;Simolandia;5.715
GO;52;20702;Sitio d'Abadia;2.939
GO;52;21007;Taquaral de Goias;4.038
GO;52;21080;Teresina de Goias;2.695
GO;52;21197;Terezopolis de Goias;7.842
GO;52;21304;Tres Ranchos;2.906
GO;52;21403;Trindade;149.167
GO;52;21452;Trombas;3.123
GO;52;21502;Turvania;4.462
GO;52;21551;Turvelandia;4.847
GO;52;21577;Uirapuru;3.874
GO;52;21601;Uruacu;43.728
GO;52;21700;Uruana;13.681
GO;52;21809;Urutai;3.119
GO;52;21858;Valparaiso de Goias;196.967
GO;52;21908;Varjao;3.720
GO;52;22005;Vianopolis;14.046
GO;52;22054;Vicentinopolis;8.776
GO;52;22203;Vila Boa;3.686
GO;52;22302;Vila Propicio;5.646
DF;53;108;Brasilia;2.923.369
